SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0001, 0, 0.02098443, -0.98692369, -0.22421621, 0.32368001, 0.31634030, 0.25779957, 9.33421421, -66.67430878, 55.94487381, -0.03851976, 0.98519325, 5.34715271, 0.99887449, 0.00073680, -0.00857229, -0.04664692, -0.00332907, 0.98732376, -0.77562785, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0099, 1, 0.01902188, -0.98663211, -0.22325096, 0.35768941, 0.33176860, 0.38106799, 9.11482811, -67.37797546, 55.46907806, -0.03482403, 0.98218048, 5.35117340, 0.99887300, 0.00070366, -0.00854750, -0.04668170, -0.00186048, 0.98726392, -0.77660161, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0199, 2, 0.01950496, -0.98665226, -0.22543038, 0.14433187, 0.21087056, 0.32644421, 9.18795681, -65.83870697, 55.52617264, -0.03330230, 0.97944713, 5.35392189, 0.99887216, 0.00068948, -0.00852428, -0.04670554, -0.00239280, 0.98724186, -0.77442300, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0299, 3, 0.01958620, -0.98095071, -0.22735780, 0.36039957, -0.04645208, 0.42584297, 9.26108551, -68.60939789, 54.97424316, -0.02968711, 0.97518766, 5.35434532, 0.99887234, 0.00065627, -0.00848862, -0.04670897, -0.00253741, 0.98148692, -0.77249670, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0399, 4, 0.01974014, -0.97626370, -0.22867633, 0.16311972, -0.15206243, 0.49453947, 9.26108551, -68.60939789, 54.97424316, -0.02806537, 0.97003084, 5.35390377, 0.99887288, 0.00064000, -0.00844434, -0.04670501, -0.00277637, 0.97676444, -0.77117968, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0499, 5, 0.02120771, -0.97404677, -0.23067513, 0.32412654, -0.32461637, 0.63104564, 8.38353729, -68.12562561, 55.79262161, -0.08060800, 0.95014572, 5.29776907, 0.99889672, 0.00108585, -0.00825012, -0.04621950, -0.00440911, 0.97474492, -0.76918346, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0599, 6, 0.02448208, -0.97558314, -0.23074268, 0.34157315, -0.32504880, 0.66613978, 8.45666599, -66.27849579, 55.56423569, -0.07723188, 0.94293761, 5.29598665, 0.99889791, 0.00105339, -0.00818866, -0.04620370, -0.00797107, 0.97695720, -0.76912004, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0699, 7, 0.02844561, -0.98095882, -0.22830722, 0.21518958, -0.50042689, 0.83862257, 8.05445671, -68.08164215, 55.79262161, -0.07517138, 0.93366838, 5.29289865, 0.99889994, 0.00103147, -0.00810872, -0.04617661, -0.01208828, 0.98228109, -0.77155811, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0799, 8, 0.03052438, -0.98862189, -0.22563183, 0.18202043, -0.93096036, 0.91756409, 9.04169655, -68.16960144, 56.05907059, -0.07354848, 0.92269069, 5.28577280, 0.99890351, 0.00101241, -0.00801374, -0.04611436, -0.01435078, 0.98991668, -0.77423656, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0899, 9, 0.03035181, -0.99281049, -0.22304843, 0.05851450, -1.20696259, 0.94729596, 8.23727989, -65.39891052, 55.88777924, -0.07323959, 0.91082805, 5.27603102, 0.99890834, 0.00100427, -0.00791055, -0.04602939, -0.01437655, 0.99408299, -0.77682316, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.0999, 10, 0.02999330, -0.99241036, -0.22166491, -0.15322658, -1.58601165, 0.93997496, 8.23727989, -65.39891052, 55.88777924, -0.08702645, 0.90319550, 5.20515251, 0.99893701, 0.00111654, -0.00783917, -0.04541245, -0.01421597, 0.99375677, -0.77820975, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1099, 11, 0.02795105, -0.98816222, -0.22230290, -0.45462576, -1.96576428, 0.93291336, 8.09102058, -66.01461792, 55.18359756, -0.09204736, 0.88982558, 5.18804646, 0.99894464, 0.00115386, -0.00772080, -0.04526362, -0.01233242, 0.98973018, -0.77757388, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1199, 12, 0.02848377, -0.98420894, -0.22313024, -0.39449945, -2.39129639, 0.74800003, 9.04169655, -66.14656067, 55.46907806, -0.09658993, 0.87732953, 5.16637373, 0.99895394, 0.00118708, -0.00761030, -0.04507494, -0.01309080, 0.98585647, -0.77674997, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1299, 13, 0.02851230, -0.98188555, -0.22351326, -0.67798811, -2.58022165, 0.62184733, 8.27384281, -67.99369049, 55.73552322, -0.10401598, 0.86566305, 5.14261532, 0.99896395, 0.00124567, -0.00750593, -0.04486826, -0.01333136, 0.98365015, -0.77636993, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1399, 14, 0.02895524, -0.98447067, -0.22349618, -0.67365038, -2.92184424, 0.52676028, 8.89544010, -68.30153656, 55.31681824, -0.11149882, 0.85418576, 5.11532354, 0.99897528, 0.00130465, -0.00740326, -0.04463077, -0.01397233, 0.98637104, -0.77638978, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1499, 15, 0.02838960, -0.98588109, -0.22351247, -0.70631844, -3.29977298, 0.53649312, 8.89544010, -68.30153656, 55.31681824, -0.12722264, 0.84391654, 5.02963209, 0.99900889, 0.00143226, -0.00730868, -0.04388466, -0.01360585, 0.98794901, -0.77637607, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1599, 16, 0.02574410, -0.98780549, -0.22183214, -0.64881098, -3.57236314, 0.44269463, 9.15139103, -66.10257721, 55.10746765, -0.13461742, 0.83181888, 4.99580669, 0.99902248, 0.00148997, -0.00720082, -0.04359015, -0.01115048, 0.99010479, -0.77805877, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1699, 17, 0.02428550, -0.98837346, -0.22394440, -0.77051163, -4.01960659, 0.45124263, 8.63948822, -65.48686981, 55.54520416, -0.14332947, 0.81866288, 4.95765066, 0.99903768, 0.00155857, -0.00708333, -0.04325794, -0.00991175, 0.99081337, -0.77594930, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1799, 18, 0.02290070, -0.98551863, -0.22652359, -0.96633643, -4.12349701, 0.41450098, 8.89544010, -67.11410522, 55.64036560, -0.15403293, 0.80563617, 4.91842508, 0.99905312, 0.00164458, -0.00696629, -0.04291651, -0.00875392, 0.98813343, -0.77337289, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1899, 19, 0.01917190, -0.98180026, -0.22801457, -1.28468084, -4.45021343, 0.30313644, 8.74918270, -66.67430878, 55.50713730, -0.16798624, 0.79297620, 4.87580538, 0.99906951, 0.00175895, -0.00685134, -0.04254565, -0.00524957, 0.98463666, -0.77188456, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.1999, 20, 0.01865806, -0.98033649, -0.22853275, -1.11861396, -4.72081280, 0.13873455, 8.74918270, -66.67430878, 55.50713730, -0.19063117, 0.77812010, 4.77573204, 0.99910682, 0.00194500, -0.00671511, -0.04167432, -0.00495986, 0.98344433, -0.77136856, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.2099, 21, 0.01809681, -0.97821361, -0.22833905, -1.11519742, -4.90748739, 0.01175132, 8.45666599, -67.07012177, 55.60229874, -0.20300475, 0.76727319, 4.72801638, 0.99912447, 0.00204618, -0.00661689, -0.04125887, -0.00463678, 0.98167431, -0.77156436, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
1, 0.2199, 22, 0.01630282, -0.97864681, -0.22765407, -1.23983467, -4.92476511, -0.04096549, 8.12758541, -68.03766632, 55.48810959, -0.21663086, 0.75688833, 4.68002176, 0.99914205, 0.00215852, -0.00652234, -0.04084104, -0.00302618, 0.98233813, -0.77225101, 87.59300232, 1211.47338867, 39.43000031, 0.00000000
